65535	35831	30504	29742	29121	29073	28778	28799	28632
65535	36590	30539	29756	29183	29082	28793	28740	28629
65535	37373	30726	29815	29227	29095	28791	28754	28631
65535	38072	30838	29863	29269	29105	28807	28833	28635
65535	38308	30831	29852	29304	29105	28835	28839	28564
65535	38473	30818	29868	29342	29083	28852	28842	28633
65535	39057	30839	29878	29363	28978	28874	28854	28635
65535	39324	30840	29854	29379	28962	28892	28849	28632
65535	39714	30939	29864	29408	29065	28890	28849	28634
65535	39803	30852	29879	29414	29070	28919	28834	28636
65535	39320	30930	29887	29392	29070	28921	28828	28637
65535	39071	30847	29899	29385	29060	28915	28836	28633
65535	39076	30849	29905	29389	29069	28829	28837	28635
65535	38976	30835	29904	29376	28965	28914	28834	28630
65535	38796	30864	29897	29376	28972	28915	28835	28636
65535	38594	30924	29744	29371	28967	28848	28823	28632

