62627	64832	65535	65535	65535	65535	65535	65535
62620	64831	65440	65535	65535	65535	65535	65535
62625	64841	65535	65535	65535	65535	65535	65535
62623	64835	65452	65535	65535	65535	65535	65535
62627	64835	65535	65535	65535	65535	65535	65535
62615	64827	65437	65535	65535	65535	65535	65535
62617	64832	65535	65535	65535	65535	65535	65535
62619	64844	65535	65535	65535	65535	65535	65535
62620	64838	65441	65535	65535	65535	65535	65535
62614	64844	65438	65535	65535	65535	65535	65535
62624	64822	65423	65535	65535	65535	65535	65535
62628	64832	65459	65535	65535	65535	65535	65535
62616	64841	65449	65535	65535	65535	65535	65535
62610	64843	65442	65535	65535	65535	65535	65535
62621	64842	65535	65535	65535	65535	65535	65535
62618	64836	65535	65535	65535	65535	65535	65535

